type,taxid
Other viruses,2293294
Other viruses,2293305
Other viruses,2502019
Other viruses,1291515
dsDN viruses,554168
dsDN viruses,1416008
dsDN viruses,1229761
dsDN viruses,2880361
ssDN viruses,68558
ssDN viruses,68742
ssDN viruses,296148
ssDN viruses,10817
ssDN viruses,685973
ssDN viruses,222064
Other viruses,666636
ssDN viruses,202567
ssDN viruses,298133
ssDN viruses,1311625
ssDN viruses,501251
Other viruses,446569
ssDN viruses,446318
ssRN-RT viruses,11791
+ssRN viruses,44017
+ssRN viruses,1176035
+ssRN viruses,97469
dsDN viruses,1300005
dsDN viruses,1300006
dsDN viruses,1300007
dsDN viruses,217733
ssRN-RT viruses,188539
-ssRN viruses,1529450
dsDN viruses,1398177
dsDN viruses,1608532
dsDN-RT viruses,190808
ssRN-RT viruses,190808
dsRN viruses,190808
+ssRN viruses,190808
-ssRN viruses,190808
Other viruses,190808
+ssRN viruses,2870389
Other viruses,196399
Other viruses,857288
dsDN-RT viruses,41952
Other viruses,1945850
+ssRN viruses,858367
+ssRN viruses,767521
+ssRN viruses,1239437
ssDN viruses,341671
ssRN-RT viruses,11870
+ssRN viruses,284515
ssRN-RT viruses,1401444
-ssRN viruses,227731
-ssRN viruses,519376
ssRN-RT viruses,11868
+ssRN viruses,1239438
+ssRN viruses,336960
ssRN-RT viruses,11874
dsDN viruses,318490
+ssRN viruses,2849512
ssDN viruses,1618241
+ssRN viruses,48540
dsDN viruses,2169863
dsDN viruses,153301
dsDN viruses,2785079
dsDN viruses,1296654
dsDN viruses,347966
dsDN viruses,359962
dsDN viruses,1273743
dsDN viruses,1075161
dsDN viruses,1406787
dsDN viruses,1589753
+ssRN viruses,1534467
ssDN viruses,497862
+ssRN viruses,1384490
dsDN viruses,1195167
+ssRN viruses,389230
+ssRN viruses,393768
+ssRN viruses,1283333
+ssRN viruses,424360
+ssRN viruses,424361
+ssRN viruses,424362
+ssRN viruses,424364
+ssRN viruses,424365
+ssRN viruses,424366
+ssRN viruses,875612
+ssRN viruses,875613
+ssRN viruses,424368
+ssRN viruses,424369
+ssRN viruses,424370
+ssRN viruses,875614
+ssRN viruses,875615
+ssRN viruses,1283332
+ssRN viruses,389166
+ssRN viruses,389167
+ssRN viruses,741997
+ssRN viruses,741998
+ssRN viruses,741999
+ssRN viruses,742000
+ssRN viruses,742001
+ssRN viruses,742002
+ssRN viruses,742003
+ssRN viruses,742004
+ssRN viruses,742005
+ssRN viruses,742006
+ssRN viruses,347537
+ssRN viruses,347536
+ssRN viruses,1415834
+ssRN viruses,1415851
+ssRN viruses,1415852
dsDN viruses,880160
+ssRN viruses,64306
+ssRN viruses,29276
ssDN viruses,222447
ssDN viruses,222449
Other viruses,298965
ssDN viruses,501371
ssDN viruses,501372
ssDN viruses,1277443
ssDN viruses,501373
ssDN viruses,268961
ssDN viruses,268956
Other viruses,302069
Other viruses,302070
ssDN viruses,221523
-ssRN viruses,909207
-ssRN viruses,1980460
+ssRN viruses,1714570
dsRN viruses,197780
dsDN viruses,640862
dsDN viruses,1208064
Other viruses,284503
+ssRN viruses,1332245
+ssRN viruses,157731
dsDN viruses,263375
dsDN viruses,263374
dsDN viruses,2758380
dsDN viruses,453461
dsDN viruses,714200
dsDN viruses,2758381
dsDN viruses,1969700
dsDN viruses,2758382
dsDN viruses,10562
dsDN viruses,10563
dsDN viruses,2758968
dsDN viruses,453460
Other viruses,2219110
+ssRN viruses,1433215
dsDN viruses,129953
dsDN viruses,10546
dsDN viruses,70333
ssDN viruses,85542
+ssRN viruses,422220
+ssRN viruses,454963
+ssRN viruses,422217
+ssRN viruses,422218
+ssRN viruses,422216
+ssRN viruses,404135
+ssRN viruses,422219
+ssRN viruses,422214
+ssRN viruses,422215
+ssRN viruses,106607
+ssRN viruses,106608
+ssRN viruses,269638
dsDN viruses,79889
dsDN viruses,1548190
dsDN viruses,31519
dsDN viruses,1548191
dsDN viruses,1548192
dsDN viruses,508418
dsDN viruses,374078
dsDN viruses,1561702
dsDN viruses,1561703
dsDN viruses,1561704
+ssRN viruses,502108
+ssRN viruses,502105
+ssRN viruses,981676
+ssRN viruses,60869
+ssRN viruses,381707
+ssRN viruses,82470
dsDN viruses,1296660
+ssRN viruses,95622
dsDN viruses,1308869
dsDN viruses,1401446
dsDN viruses,1308870
dsDN viruses,1277895
dsDN viruses,1308871
dsDN viruses,1277893
+ssRN viruses,1495253
+ssRN viruses,48541
+ssRN viruses,572287
dsDN viruses,1514988
dsDN viruses,1437328
dsDN viruses,1673729
dsDN viruses,1437329
dsDN viruses,1235712
+ssRN viruses,422140
+ssRN viruses,673763
+ssRN viruses,673764
+ssRN viruses,520974
+ssRN viruses,520975
+ssRN viruses,94433
dsDN viruses,203172
dsDN viruses,1470458
dsDN viruses,1470459
dsDN viruses,1470460
dsDN viruses,1470461
dsDN viruses,1470462
dsDN viruses,1340809
dsDN viruses,10512
dsDN viruses,10514
ssDN viruses,1295080
+ssRN viruses,11153
+ssRN viruses,1281440
+ssRN viruses,1082189
ssDN viruses,497961
ssDN viruses,568986
+ssRN viruses,215681
dsDN viruses,1091166
dsDN viruses,1272519
dsDN viruses,658422
dsDN viruses,2759772
dsDN viruses,1394979
ssRN-RT viruses,621214
ssRN-RT viruses,507757
+ssRN viruses,2779847
Other viruses,570949
Other viruses,570950
ssRN-RT viruses,11792
dsDN viruses,1415526
dsDN viruses,1327979
dsDN viruses,1327992
dsDN viruses,1327995
ssDN viruses,1327997
dsDN viruses,1327984
dsDN viruses,1327999
dsDN viruses,756279
dsDN viruses,1327973
dsDN viruses,1327975
dsDN viruses,756281
ssDN viruses,1328028
Other viruses,191032
ssDN viruses,2169608
ssDN viruses,2169869
ssDN viruses,1290581
dsDN viruses,485242
ssDN viruses,1032479
Other viruses,479727
Other viruses,453139
Other viruses,453140
Other viruses,453141
dsDN-RT viruses,64021
ssRN-RT viruses,64021
dsRN viruses,64021
+ssRN viruses,64021
-ssRN viruses,64021
Other viruses,64021
dsDN-RT viruses,368620
ssRN-RT viruses,368620
dsRN viruses,368620
+ssRN viruses,368620
-ssRN viruses,368620
Other viruses,368620
dsDN-RT viruses,368621
ssRN-RT viruses,368621
dsRN viruses,368621
+ssRN viruses,368621
-ssRN viruses,368621
Other viruses,368621
+ssRN viruses,99565
ssDN viruses,1136878
ssDN viruses,887826
ssDN viruses,1162554
ssDN viruses,1162556
ssDN viruses,1400200
+ssRN viruses,466217
ssDN viruses,1481460
Other viruses,693900
ssDN viruses,546025
ssDN viruses,913595
ssDN viruses,913596
ssDN viruses,913598
ssDN viruses,913599
ssDN viruses,913597
ssDN viruses,749223
ssDN viruses,702718
dsDN viruses,1213990
ssDN viruses,225067
dsDN viruses,741995
dsDN viruses,1367204
Other viruses,1346816
ssDN viruses,942030
+ssRN viruses,33759
+ssRN viruses,358812
+ssRN viruses,170646
+ssRN viruses,279150
+ssRN viruses,149596
dsDN viruses,2843969
dsDN viruses,2849703
dsDN viruses,2843972
dsDN viruses,2849704
dsDN viruses,1582149
dsDN viruses,1042124
ssDN viruses,2842323
ssDN viruses,2842612
ssDN viruses,12474
dsDN viruses,66261
dsDN viruses,2849709
Other viruses,256130
Other viruses,1428341
ssDN viruses,418448
ssDN viruses,627501
ssDN viruses,222461
ssDN viruses,222466
Other viruses,260479
ssDN viruses,223255
Other viruses,551238
ssDN viruses,727987
+ssRN viruses,42779
+ssRN viruses,42769
+ssRN viruses,42770
+ssRN viruses,42771
+ssRN viruses,42772
+ssRN viruses,42773
+ssRN viruses,42775
+ssRN viruses,42776
+ssRN viruses,42782
+ssRN viruses,42783
+ssRN viruses,42785
+ssRN viruses,42786
+ssRN viruses,86107
+ssRN viruses,42788
+ssRN viruses,12067
+ssRN viruses,12071
+ssRN viruses,82639
+ssRN viruses,12073
+ssRN viruses,12074
+ssRN viruses,74561
ssDN viruses,653708
+ssRN viruses,1541211
dsDN viruses,1073754
dsDN viruses,1498011
+ssRN viruses,40268
+ssRN viruses,255721
Other viruses,12436
Other viruses,220814
dsDN viruses,536446
dsDN viruses,536464
dsDN viruses,682650
dsDN viruses,682651
dsDN viruses,536472
dsDN viruses,536473
ssDN viruses,742921
ssDN viruses,742919
ssDN viruses,742925
ssDN viruses,1506567
ssDN viruses,1506566
ssDN viruses,1506569
ssDN viruses,1506570
ssDN viruses,1506571
ssDN viruses,1506572
ssDN viruses,1506573
dsDN-RT viruses,1077151
+ssRN viruses,58535
dsDN viruses,305676
+ssRN viruses,135757
dsDN viruses,706524
+ssRN viruses,1465644
+ssRN viruses,1477411
+ssRN viruses,1477412
+ssRN viruses,1477413
+ssRN viruses,1477414
Other viruses,1993641
Other viruses,1993652
Other viruses,1890427
Other viruses,2315478
ssRN-RT viruses,114654
dsDN viruses,1498169
dsDN-RT viruses,1755696
+ssRN viruses,1479610
dsDN viruses,130329
+ssRN viruses,1239441
+ssRN viruses,707882
+ssRN viruses,1207926
+ssRN viruses,1150860
+ssRN viruses,1006063
+ssRN viruses,427748
+ssRN viruses,427749
+ssRN viruses,398066
+ssRN viruses,542654
+ssRN viruses,673840
+ssRN viruses,673841
ssRN-RT viruses,1400257
+ssRN viruses,1399582
+ssRN viruses,557419
ssDN viruses,581119
-ssRN viruses,128952
+ssRN viruses,103914
+ssRN viruses,103915
+ssRN viruses,12078
+ssRN viruses,35293
+ssRN viruses,47501
+ssRN viruses,47502
+ssRN viruses,47503
+ssRN viruses,47504
+ssRN viruses,47505
+ssRN viruses,47506
+ssRN viruses,47507
+ssRN viruses,35294
+ssRN viruses,47508
+ssRN viruses,47509
+ssRN viruses,47510
+ssRN viruses,45101
+ssRN viruses,47511
+ssRN viruses,45999
+ssRN viruses,47512
+ssRN viruses,47516
+ssRN viruses,41846
+ssRN viruses,47513
+ssRN viruses,47514
+ssRN viruses,47515
+ssRN viruses,35295
+ssRN viruses,40280
+ssRN viruses,12062
+ssRN viruses,46018
+ssRN viruses,12060
ssDN viruses,1417755
ssRN-RT viruses,1511762
dsDN viruses,1452750
dsDN viruses,1651168
dsDN viruses,1244857
dsDN viruses,759753
dsDN viruses,1636315
dsDN viruses,539221
ssDN viruses,10863
ssDN viruses,1340813
ssDN viruses,1340814
+ssRN viruses,12017
+ssRN viruses,12018
ssDN viruses,338111
ssDN viruses,310953
ssDN viruses,338136
ssDN viruses,1273714
ssDN viruses,338112
ssDN viruses,338113
ssDN viruses,338134
ssDN viruses,338114
ssDN viruses,338129
+ssRN viruses,12021
dsDN viruses,318593
ssDN viruses,1508658
ssDN viruses,338115
ssDN viruses,338137
ssDN viruses,338118
ssDN viruses,338132
ssDN viruses,338119
ssDN viruses,338133
ssDN viruses,338131
ssDN viruses,338109
ssDN viruses,338120
ssDN viruses,338121
ssDN viruses,338116
ssDN viruses,338122
ssDN viruses,338123
ssDN viruses,338138
ssDN viruses,338117
+ssRN viruses,75725
dsDN viruses,318594
dsDN viruses,318596
dsDN viruses,261665
dsDN viruses,69608
dsDN viruses,134822
dsDN viruses,1112578
dsDN viruses,697289
dsDN viruses,697290
dsDN viruses,69610
dsDN viruses,697291
dsDN viruses,69612
ssDN viruses,10844
dsDN viruses,857277
ssDN viruses,338125
ssDN viruses,338126
ssDN viruses,338140
ssDN viruses,338127
ssDN viruses,338128
ssDN viruses,338124
ssDN viruses,338130
ssDN viruses,338135
dsDN viruses,2315797
dsDN viruses,1958912
dsDN viruses,1932891
dsDN viruses,2736188
dsDN viruses,2736189
dsDN viruses,2712942
dsDN viruses,2419745
dsDN viruses,2698989
dsDN viruses,2583507
dsDN viruses,2719592
dsDN viruses,2233540
dsDN viruses,2577028
dsDN viruses,2488858
dsDN viruses,2696337
dsDN viruses,2601638
dsDN viruses,2218497
dsDN viruses,673833
dsDN viruses,673834
dsDN viruses,673836
dsDN viruses,673838
dsDN viruses,2218498
dsDN viruses,2050964
dsDN viruses,2500558
dsDN viruses,2546633
dsDN viruses,2546634
dsDN viruses,2546624
dsDN viruses,2683673
dsDN viruses,2601631
dsDN viruses,2546635
dsDN viruses,2546627
dsDN viruses,2546628
dsDN viruses,2546629
dsDN viruses,2546630
dsDN viruses,2546631
dsDN viruses,2546632
dsDN viruses,2546636
dsDN viruses,2283014
dsDN viruses,2234084
dsDN viruses,2501744
dsDN viruses,2562559
dsDN viruses,2587819
+ssRN viruses,156647
+ssRN viruses,150846
+ssRN viruses,1435148
+ssRN viruses,2870395
+ssRN viruses,306588
+ssRN viruses,297248
+ssRN viruses,469959
+ssRN viruses,325447
+ssRN viruses,408681
+ssRN viruses,1248136
+ssRN viruses,1442164
+ssRN viruses,171720
+ssRN viruses,200154
+ssRN viruses,222889
+ssRN viruses,282345
+ssRN viruses,222887
+ssRN viruses,2760813
+ssRN viruses,318563
+ssRN viruses,318564
+ssRN viruses,318565
+ssRN viruses,318566
+ssRN viruses,318567
+ssRN viruses,318568
+ssRN viruses,318569
+ssRN viruses,318570
+ssRN viruses,318571
+ssRN viruses,325446
+ssRN viruses,2760818
+ssRN viruses,2650411
+ssRN viruses,861519
+ssRN viruses,2760819
+ssRN viruses,2760820
+ssRN viruses,325445
+ssRN viruses,1295563
+ssRN viruses,2015550
+ssRN viruses,1917071
+ssRN viruses,123738
dsRN viruses,449135
dsRN viruses,449134
dsRN viruses,10910
dsRN viruses,449142
dsRN viruses,449136
dsRN viruses,449137
dsRN viruses,449141
dsRN viruses,449138
dsRN viruses,449139
dsRN viruses,449140
dsDN viruses,1464073
+ssRN viruses,136187
ssRN-RT viruses,2849477
+ssRN viruses,168014
dsDN viruses,925985
dsDN viruses,1508672
dsDN viruses,1508673
dsDN viruses,1508674
dsDN viruses,1508680
dsDN viruses,1115653
dsDN viruses,1416027
dsDN viruses,2681606
dsDN viruses,2681620
dsDN viruses,2681604
dsDN viruses,698490
dsDN viruses,2681611
dsDN viruses,2844258
dsDN viruses,2681594
+ssRN viruses,2789016
dsDN viruses,2681597
dsDN viruses,2681599
dsDN viruses,2681602
dsDN viruses,2887182
dsDN viruses,2681619
dsDN viruses,2681598
dsDN viruses,1981160
dsDN viruses,866553
dsDN viruses,1506453
Other viruses,1538550
ssDN viruses,1593423
ssDN viruses,1391029
ssDN viruses,1391030
+ssRN viruses,1413815
+ssRN viruses,12663
+ssRN viruses,502100
+ssRN viruses,627431
+ssRN viruses,627432
+ssRN viruses,627433
+ssRN viruses,627434
+ssRN viruses,906884
+ssRN viruses,502101
+ssRN viruses,906885
+ssRN viruses,711465
+ssRN viruses,711466
+ssRN viruses,454951
+ssRN viruses,906886
+ssRN viruses,454952
+ssRN viruses,906887
+ssRN viruses,1052157
+ssRN viruses,454953
+ssRN viruses,1052158
+ssRN viruses,454955
+ssRN viruses,627435
+ssRN viruses,627436
+ssRN viruses,1379496
ssDN viruses,10786
ssRN-RT viruses,11772
+ssRN viruses,1213422
+ssRN viruses,11093
+ssRN viruses,1231621
dsDN viruses,1458858
+ssRN viruses,12116
+ssRN viruses,12111
+ssRN viruses,110195
+ssRN viruses,12121
+ssRN viruses,46290
+ssRN viruses,46291
+ssRN viruses,46292
+ssRN viruses,290057
+ssRN viruses,461287
+ssRN viruses,461292
+ssRN viruses,461288
+ssRN viruses,461293
+ssRN viruses,461295
+ssRN viruses,461296
+ssRN viruses,461289
+ssRN viruses,461291
+ssRN viruses,461290
+ssRN viruses,461294
+ssRN viruses,12122
+ssRN viruses,35292
+ssRN viruses,12123
dsDN viruses,172864
dsDN viruses,10553
ssRN-RT viruses,11820
dsDN viruses,1640977
dsDN viruses,1123959
ssDN viruses,1633569
+ssRN viruses,93986
ssDN viruses,1588761
ssDN viruses,1588762
ssDN viruses,1588763
ssDN viruses,1588765
ssDN viruses,1588766
dsDN viruses,1620702
dsRN viruses,353633
+ssRN viruses,96491
+ssRN viruses,422141
+ssRN viruses,422139
+ssRN viruses,273001
dsDN-RT viruses,1738445
ssRN-RT viruses,1738445
dsRN viruses,1738445
+ssRN viruses,1738445
-ssRN viruses,1738445
Other viruses,1738445
dsDN-RT viruses,1737345
ssRN-RT viruses,1737345
dsRN viruses,1737345
+ssRN viruses,1737345
-ssRN viruses,1737345
Other viruses,1737345
+ssRN viruses,1263294
+ssRN viruses,184610
ssDN viruses,1395525
+ssRN viruses,68893
+ssRN viruses,81832
+ssRN viruses,374006
Other viruses,127441
dsDN viruses,127569
+ssRN viruses,1245464
ssDN viruses,10799
dsDN viruses,2847106
dsDN-RT viruses,489450
dsDN-RT viruses,489451
dsDN-RT viruses,1219353
dsDN-RT viruses,1219352
dsDN-RT viruses,1219350
dsDN-RT viruses,1219351
dsDN-RT viruses,1052603
dsDN-RT viruses,1052604
dsDN viruses,559170
dsDN viruses,566972
dsDN viruses,10468
+ssRN viruses,2008764
dsDN-RT viruses,621277
dsDN-RT viruses,489460
dsDN-RT viruses,2764122
dsDN-RT viruses,2847137
dsDN-RT viruses,2847138
dsDN-RT viruses,2847141
dsDN-RT viruses,1282342
dsDN-RT viruses,106820
dsDN-RT viruses,10408
+ssRN viruses,356391
+ssRN viruses,2847144
+ssRN viruses,31647
+ssRN viruses,484894
+ssRN viruses,31649
+ssRN viruses,31651
+ssRN viruses,356466
+ssRN viruses,1208063
+ssRN viruses,1094901
+ssRN viruses,356426
+ssRN viruses,42792
+ssRN viruses,1094895
+ssRN viruses,31653
+ssRN viruses,1094899
+ssRN viruses,1094898
+ssRN viruses,1094900
+ssRN viruses,693426
+ssRN viruses,745709
+ssRN viruses,693427
+ssRN viruses,1208062
+ssRN viruses,31655
+ssRN viruses,438880
+ssRN viruses,413256
+ssRN viruses,413257
+ssRN viruses,438881
+ssRN viruses,467339
+ssRN viruses,879095
+ssRN viruses,509628
-ssRN viruses,2734365
-ssRN viruses,1554500
+ssRN viruses,1241932
Other viruses,169696
ssDN viruses,223279
Other viruses,434070
Other viruses,434066
ssDN viruses,434023
ssDN viruses,435489
ssDN viruses,240867
dsDN viruses,397342
+ssRN viruses,1332246
dsDN viruses,10533
dsDN viruses,1461395
dsDN viruses,343463
dsDN viruses,28282
dsDN viruses,10521
dsDN viruses,31544
dsDN viruses,46922
dsDN viruses,10528
dsDN viruses,28278
dsDN viruses,10515
dsDN viruses,32608
dsDN viruses,1521028
dsDN viruses,46924
dsDN viruses,46925
dsDN viruses,46930
dsDN viruses,459785
dsDN viruses,260047
dsDN viruses,10529
dsDN viruses,10548
dsDN viruses,10522
dsDN viruses,46936
dsDN viruses,10524
dsDN viruses,46938
dsDN viruses,46941
dsDN viruses,218120
dsDN viruses,28285
dsDN viruses,107462
dsDN viruses,332179
dsDN viruses,714978
dsDN viruses,880565
dsDN viruses,980087
dsDN viruses,10534
dsDN viruses,1069441
dsDN viruses,1124795
dsDN viruses,1145295
dsDN viruses,1094363
dsDN viruses,1337398
dsDN viruses,1101371
dsDN viruses,1096763
dsDN viruses,10519
dsDN viruses,1643649
dsDN viruses,326124
dsDN viruses,1972755
dsDN viruses,45659
dsDN viruses,28275
dsDN viruses,52275
dsDN viruses,31545
dsDN viruses,28280
+ssRN viruses,12456
+ssRN viruses,626160
+ssRN viruses,626164
+ssRN viruses,626180
+ssRN viruses,626181
+ssRN viruses,12701
+ssRN viruses,35300
+ssRN viruses,35741
+ssRN viruses,37130
+ssRN viruses,43358
+ssRN viruses,1235996
+ssRN viruses,1298362
+ssRN viruses,1306931
ssDN viruses,689403
ssDN viruses,2773471
ssDN viruses,329641
ssDN viruses,1108925
ssDN viruses,1108926
ssDN viruses,1108927
ssDN viruses,394504
ssDN viruses,430048
ssDN viruses,444473
+ssRN viruses,158465
+ssRN viruses,258453
+ssRN viruses,12070
+ssRN viruses,166124
+ssRN viruses,627439
+ssRN viruses,1006008
+ssRN viruses,310756
+ssRN viruses,310755
ssRN-RT viruses,11641
+ssRN viruses,270642
ssDN viruses,988776
dsDN viruses,10338
ssRN-RT viruses,12721
dsDN viruses,587349
dsDN viruses,338327
dsDN viruses,518628
dsDN viruses,587350
dsDN viruses,338326
dsDN viruses,427343
dsDN viruses,10580
dsDN viruses,518629
dsDN viruses,518630
dsDN viruses,587351
dsDN viruses,696746
dsDN viruses,720708
dsDN viruses,927771
dsDN viruses,765051
dsDN viruses,10604
dsDN viruses,765052
dsDN viruses,765054
dsDN viruses,765055
dsDN viruses,765056
dsDN viruses,673323
dsDN viruses,10573
dsDN viruses,909329
dsDN viruses,909332
dsDN viruses,1070411
dsDN viruses,1070412
dsDN viruses,1070414
dsDN viruses,1070415
dsDN viruses,1070416
dsDN viruses,1070418
dsDN viruses,1070419
dsDN viruses,1070420
dsDN viruses,942038
dsDN viruses,909328
dsDN viruses,10606
dsDN viruses,743811
dsDN viruses,743812
dsDN viruses,990302
dsDN viruses,1110710
dsDN viruses,1165934
dsDN viruses,1209820
dsDN viruses,10607
dsDN viruses,1434986
dsDN viruses,1434988
dsDN viruses,10608
dsDN viruses,1542134
dsDN viruses,31547
dsDN viruses,31548
dsDN viruses,37954
dsDN viruses,37955
dsDN viruses,37956
dsDN viruses,10609
dsDN viruses,333752
dsDN viruses,37111
dsDN viruses,37112
dsDN viruses,10614
dsDN viruses,10585
dsDN viruses,10586
dsDN viruses,10587
dsDN viruses,37957
dsDN viruses,37958
dsDN viruses,37959
dsDN viruses,10588
dsDN viruses,10615
dsDN viruses,10590
dsDN viruses,10591
dsDN viruses,10592
dsDN viruses,10593
dsDN viruses,10594
dsDN viruses,10595
dsDN viruses,10618
dsDN viruses,10596
dsDN viruses,333753
dsDN viruses,10598
dsDN viruses,37115
dsDN viruses,334210
dsDN viruses,28312
dsDN viruses,37119
dsDN viruses,37120
dsDN viruses,45240
dsDN viruses,37121
dsDN viruses,333771
