from,to
"D00254","H00007"
"D04999","H01895"
"D11967","H02499"
"D00751","H00630"
"D10800","H00003"
"D00473","H01362"
"D00981","H01604"
"D00118","H01672"
"D00751","H00080"
"D00350","H01328"
"D00673","H01634"
"D11630","H01714"
"D00379","H00409"
"D05697","H01651"
"D03940","H01434"
"D11570","H01593"
"D10223","H00084"
"D11004","H00132"
"D07523","H00183"
"D00926","H00330"
"D00271","H00409"
"D03361","H01730"
"D00587","H00439"
"D11114","H00320"
"D01277","H00057"
"D01068","H00028"
"D02115","H01672"
"D02461","H00343"
"D11875","H00283"
"D05868","H00185"
"D00892","H00155"
"D11575","H00630"
"D02216","H00297"
"D11175","H01532"
"D01063","H00334"
"D00088","H01585"
"D06067","H00042"
"D00161","H00002"
"D10285","H01633"
"D02177","H00007"
"D04489","H00005"
"D07640","H00315"
"D00794","H01649"
"D00823","H01664"
"D10591","H01633"
"D11579","H01635"
"D01808","H00630"
"D05597","H01730"
"D10775","H00320"
"D11048","H00630"
"D00287","H00003"
"D00565","H01637"
"D00142","H01672"
"D02981","H01714"
"D05775","H01813"
"D11624","H01895"
"D01136","H00219"
"D02217","H01593"
"D10808","H00014"
"D03021","H01481"
"D03822","H00056"
"D00350","H01062"
"D00059","H00057"
"D01350","H00312"
